@relation rillof.triples.sentences.txt-weka.filters.unsupervised.attribute.NumericToBinary-R5

@attribute tree string
@attribute subject string
@attribute relation string
@attribute object string
@attribute class_binarized {0,1}

@data
' ( ROOT ( S ( PP ( IN After ) ( NP ( NP ( NN independence ) ) ( PP ( IN in ) ( NP ( CD 1947 ) ) ) ) ) ( , , ) ( NP ( NNP dr. ) ( NNP Jivraj ) ) ( VP ( VBD graced ) ( NP ( JJ public ) ( NN office ) ) ( PP ( IN in ) ( NP ( JJ various ) ( NNS position ) ) ) ) ( . . ) ) ) ',' ( NP ( NNP dr. ) ( NNP Jivraj ) ) ',' ( VBD graced ) ',' ( NP ( JJ public ) ( NN office ) ) ',1
' ( ROOT ( S ( PP ( IN Among ) ( NP ( PRP$ his ) ( JJ many ) ( NNS honor ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBD won ) ( NP ( DT the ) ( NNP waterford ) ( NNP international ) ( NNP Biomedical ) ( NN award ) ) ) ) ( CC and ) ( NP ( NP ( NNP Eli ) ( NNP Lilly ) ( NN award ) ) ( PP ( IN in ) ( NP ( NP ( NNP bacteriology ) ( CC and ) ( NNS citation ) ) ( PP ( IN from ) ( NP ( NP ( NP ( DT the ) ( NNP american ) ( NNP association ) ) ( PP ( IN of ) ( NP ( NNP medical ) ( NNP college ) ) ) ) ( CC and ) ( NP ( NP ( DT the ) ( NNP american ) ( NNP society ) ) ( PP ( IN of ) ( NP ( NN cell ) ( NNP biology ) ) ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP he ) ) ',' ( VBD won ) ',' ( NP ( DT the ) ( NNP waterford ) ( NNP international ) ( NNP Biomedical ) ( NN award ) ) ',1
' ( ROOT ( S ( PP ( IN By ) ( NP ( DT the ) ( JJ early ) ( CD 1980s ) ) ) ( , , ) ( NP ( PRP it ) ) ( VP ( VBD be ) ( NP ( NNP ZZZZ ) ) ( VP ( JJS Best ) ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( VBD showed ) ( SBAR ( WHNP ( WRB how ) ( NP ( JJ easy ) ( NN fraud ) ) ) ( S ( VP ( MD could ) ( VP ( VB be ) ) ) ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP it ) ) ',' ( VBD be ) ',' ( NP ( NNP ZZZZ ) ) ',1
' ( ROOT ( S ( PP ( IN For ) ( NP ( DT the ) ( CD 2009 ) ( JJ Japanese ) ( NNP grand ) ( NNP Prix ) ) ) ( , , ) ( NP ( NNP brawn ) ( NNP gp ) ) ( VP ( VBD secured ) ( NP ( DT a ) ( JJ single ) ( NN race ) ( NN sponsorship ) ( NN deal ) ) ( PP ( IN with ) ( NP ( NP ( NNP Angfa ) ( NNP co ) ( NNP Ltd ) ) ( , , ) ( NP ( NP ( NN maker ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( JJ medical ) ( NN shampoo ) ( NN scalp ) ) ( , , ) ( SBAR ( WHNP ( WDT which ) ) ( S ( VP ( VBZ has ) ( VP ( VBN proved ) ( ADJP ( RB very ) ( JJ popular ) ) ( PP ( IN in ) ( NP ( NNP japan ) ) ) ( PP ( IN since ) ( NP ( NP ( PRP$ its ) ( NN launch ) ) ( PP ( IN in ) ( NP ( CD 2005 ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( NNP brawn ) ( NNP gp ) ) ',' ( VBD secured ) ',' ( NP ( DT a ) ( JJ single ) ( NN race ) ( NN sponsorship ) ( NN deal ) ) ',1
' ( ROOT ( S ( PP ( IN In ) ( NP ( CD 1964 ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBD joined ) ( NP ( NNP CBS ) ( NNP news ) ) ( PP ( IN as ) ( NP ( NP ( NP ( DT an ) ( JJ associate ) ( NN producer ) ) ( PP ( IN of ) ( NP ( NNP CBS ) ( NNP news ) ) ) ) ( PP ( IN With ) ( NP ( NP ( NP ( NNP walter ) ( NNP Cronkite ) ) ( PP ( IN in ) ( NP ( NNP washington ) ) ) ) ( CC and ) ( CC and ) ( NP ( PRP he ) ) ) ) ) ) ) ) ( S ( ADVP ( RB later ) ) ( VP ( VP ( VBD became ) ( NP ( DT the ) ( NN producer ) ) ( PP ( IN for ) ( NP ( NNP white ) ( NNP house ) ( NN correspondent ) ( NNP Dan ) ( NNP Rather ) ) ) ) ( CC and ) ( ADVP ( RB now ) ) ( NP ( NP ( NP ( NNP CBS ) ( POS s ) ) ( NN weekday ) ( NN anchor ) ) ( CC and ) ( PP ( IN during ) ( NP ( DT the ) ( NNP nixon ) ( NNP administration ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP he ) ) ',' ( VBD joined ) ',' ( NP ( NNP CBS ) ( NNP news ) ) ',1
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ',' ( VBZ be ) ',' ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ',0'
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP ( NNP war ) ) ',' ( VBZ be ) ',' ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ',0'
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP PP ) ',' ( VBN reported ) ',' ( NP ( NN thing ) ) ',0'
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ',' ( VBZ be ) ',' ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ',0'
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP ( CD 1993 ) ( NNS event ) ) ',' ( VBZ be ) ',' ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ',0'
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP$ his ) ( NNS years ) ) ',' ( VBZ be ) ',' ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ',0'
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP ( DT the ) ( NN war ) ) ',' ( VBZ be ) ',' ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ',0'
' ( ROOT ( S ( PP ( IN In ) ( NP ( NP ( PRP$ his ) ( NNS years ) ) ( PP ( IN on ) ( NP ( NNP Newsnight ) ) ) ) ) ( CC and ) ( S ( NP ( PRP he ) ) ( VP ( VBZ has ) ( VP ( VBN reported ) ( PP ( IN on ) ( NP ( NP ( JJ many ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ) ) ( : : ) ( NP ( NP ( NP ( DT the ) ( NNP gulf ) ( NNP war ) ) ( : ; ) ( NP ( NP ( DT the ) ( VBN attempted ) ( NN coup ) ( NN detat ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NP ( CD 1993 ) ( NNS event ) ) ( PP ( IN in ) ( NP ( NNP moscow ) ) ) ) ( : ; ) ( NP ( NNP Bosnian ) ( NNP war ) ) ) ( : ; ) ( NP ( NNP middle ) ( NNP east ) ( NN peace ) ( NN process ) ) ) ) ) ) ( : ; ) ( NP ( NP ( DT the ) ( NN war ) ) ( PP ( IN in ) ( NP ( NNP kosovo ) ) ) ) ( : ; ) ( CC and ) ( NP ( NP ( NP ( DT the ) ( JJ recent ) ( NNP us ) ( JJ military ) ( NNS campaign ) ) ( PP ( IN in ) ( NP ( NP ( NN war ) ) ( PP ( IN in ) ( NP ( NNP afghanistan ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP war ) ) ( PP ( IN in ) ( NP ( NNP iraq ) ) ) ) ) ( . . ) ) ) ',' ( NP ( JJ many ) ) ',' ( VBZ be ) ',' ( PP ( IN of ) ( NP ( NP ( DT the ) ( ADJP ( RBS most ) ( JJ compelling ) ) ( JJ foreign ) ( NN news ) ( NNS story ) ) ( PP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD 2 ) ( NNS decade ) ) ) ) ) ',0'
' ( ROOT ( S ( S ( NP ( DT a ) ( NN currency ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN unit ) ) ( PP ( IN of ) ( NP ( NN exchange ) ) ) ) ) ) ( CC and ) ( S ( VP ( VBG facilitating ) ( NP ( NP ( DT the ) ( NN transfer ) ) ( PP ( IN of ) ( NP ( NNS good ) ( CC and ) ( NNS services ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( NP ( DT the ) ( NN transfer ) ) ( PP ( IN of ) ( NP ( NNS good ) ( CC and ) ( NNS services ) ) ) ) ',' ( VB Facilitating ) ',' ( PP ( IN by ) ( NP ( NN thing ) ) ) ',1
' ( ROOT ( S ( S ( NP ( NN maize ) ) ( VP ( VBZ be ) ( NP ( NP ( JJ tall ) ( JJ annual ) ( NN cereal ) ( NN grass ) ) ( VP ( VBG bearing ) ( NP ( NNS kernel ) ) ( PP ( IN on ) ( NP ( JJ large ) ( NNS ear ) ) ) ) ) ) ) ( : : ) ( S ( ADVP ( RB widely ) ) ( VP ( VBN cultivated ) ( PP ( IN in ) ( NP ( NP ( NNP america ) ) ( PP ( IN in ) ( NP ( JJ many ) ( NNS variety ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( NNP america ) ) ( PP ( IN in ) ( NP ( JJ many ) ( NNS variety ) ) ) ) ',' ( VB Cultivated ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( S ( NP ( NNP bush ) ) ( VP ( VBD instructed ) ( NP ( NP ( NNP secretary ) ) ( PP ( IN of ) ( NP ( NNP state ) ( NNP Colin ) ( NNP powell ) ) ) ) ( S ( VP ( TO to ) ( VP ( VB begin ) ( NP ( NP ( JJ intensive ) ( NN diplomacy ) ) ( VP ( VBN aimed ) ( PP ( IN at ) ( S ( VP ( VBG crafting ) ( NP ( NP ( DT a ) ( NNP un ) ( NNP security ) ( NNP council ) ( NN resolution ) ) ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( MD would ) ( VP ( VB amount ) ( PP ( TO to ) ( NP ( NP ( DT an ) ( NN ultimatum ) ) ( PP ( IN for ) ( NP ( NNP iraq ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( : : ) ( S ( VP ( VB comply ) ( CC or ) ( VP ( VB face ) ( NP ( NP ( DT the ) ( NN prospect ) ) ( PP ( IN of ) ( NP ( JJ military ) ( NN attack ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( NNP bush ) ) ',' ( VBD instructed ) ',' ( NP ( NP ( NNP secretary ) ) ( PP ( IN of ) ( NP ( NNP state ) ( NNP Colin ) ( NNP powell ) ) ) ) ',1
' ( ROOT ( S ( S ( NP ( NNP oakland ) ) ( , , ) ( PP ( PP ( IN in ) ( NP ( NP ( NN need ) ) ( PP ( IN of ) ( NP ( DT a ) ( NN catcher ) ) ) ) ) ( IN after ) ( S ( VP ( VBG trading ) ( NP ( NNP Ramon ) ( NNP Hernandez ) ) ( PP ( TO to ) ( NP ( NNP San ) ( NNP Diego ) ) ) ) ) ) ( , , ) ( VP ( VBD acquired ) ( NP ( NNP michael ) ( NNP Barrett ) ) ( PP ( IN from ) ( NP ( NNP montreal ) ) ) ( SBAR ( IN for ) ( S ( NP ( DT a ) ( NN player ) ) ( VP ( TO to ) ( VP ( VB be ) ( VP ( VBN named ) ( ADVP ( RB later ) ) ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( NNP oakland ) ) ',' ( VBD acquired ) ',' ( NP ( NNP michael ) ( NNP Barrett ) ) ',1
' ( ROOT ( S ( S ( NP ( PRP It ) ) ( VP ( VBD be ) ( NP ( NNP tuesday ) ) ) ) ( , , ) ( NP ( PRP he ) ) ( VP ( VBD explained ) ) ( . . ) ) ) ',' ( NP ( PRP It ) ) ',' ( VBD be ) ',' ( NP ( NNP tuesday ) ) ',1
' ( ROOT ( S ( S ( NP ( PRP She ) ) ( VP ( VBD sought ) ( PRT ( RP out ) ) ( NP ( NP ( DT the ) ( NNS untouchable ) ) ( PP ( IN of ) ( NP ( PRP$ our ) ( NN society ) ) ) ) ) ) ( CC and ) ( S ( NP ( PRP she ) ) ( VP ( VBD touched ) ( NP ( PRP them ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP she ) ) ',' ( VBD touched ) ',' ( NP ( PRP them ) ) ',1
' ( ROOT ( S ( SBAR ( IN As ) ( S ( NP ( PRP he ) ) ( VP ( VBD left ) ( NP ( DT the ) ( NNP un ) ( NN building ) ) ) ) ) ( , , ) ( NP ( NNP Sabri ) ) ( VP ( VBD said ) ( SBAR ( S ( NP ( PRP he ) ) ( VP ( VBD hoped ) ( SBAR ( S ( NP ( NNP iraq ) ( NNS s ) ( NN announcement ) ) ( VP ( VBD be ) ( NP ( NP ( DT a ) ( JJ first ) ( NN step ) ) ( PP ( IN toward ) ( NP ( NP ( DT the ) ( `` `` ) ( NN lifting ) ) ( PP ( IN of ) ( NP ( NP ( DT this ) ( JJ brutal ) ( NN regime ) ) ( PP ( IN of ) ( NP ( NNS sanction ) ) ) ) ) ) ) ) ( ) ( PP ( IN against ) ( NP ( PRP$ his ) ( NN country ) ) ) ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP he ) ) ',' ( VBD left ) ',' ( NP ( DT the ) ( NNP un ) ( NN building ) ) ',1
' ( ROOT ( S ( SBAR ( NP ( DT The ) ( NN day ) ) ( IN after ) ( S ( NP ( NP ( DT the ) ( NNPS bull ) ( POS ) ) ( NNP Dennis ) ( NNP Rodman ) ) ( VP ( VBD suggested ) ( SBAR ( IN that ) ( S ( NP ( PRP they ) ) ( VP ( VBD be ) ( ADJP ( JJ yellow ) ) ( PP ( IN in ) ( NP ( NP ( NP ( NP ( NNP tuesday ) ( POS s ) ) ( NN night ) ( POS s ) ) ( NN loss ) ) ( PP ( TO to ) ( NP ( NNP chicago ) ) ) ) ) ) ) ) ) ) ) ( , , ) ( NP ( DT the ) ( NNPS Knicks ) ) ( VP ( VBD laughed ) ( NP ( PRP it ) ) ( PRT ( RP off ) ) ( PP ( IN as ) ( S ( NP ( NNP Rodman ) ) ( ADVP ( RB merely ) ) ( VP ( VBG be ) ( NP ( NNP Rodman ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( DT the ) ( NNPS Knicks ) ) ',' ( VBD laughed ) ',' ( NP ( PRP it ) ) ',1
' ( ROOT ( S ( SBAR ( WHADVP ( WRB When ) ) ( S ( NP ( PRP I ) ) ( VP ( ADVP ( RB finally ) ) ( VBD got ) ( NP ( DT the ) ( NN package ) ) ( NP ( DT the ) ( JJ next ) ( NN day ) ) ) ) ) ( , , ) ( NP ( DT the ) ( NN phone ) ) ( VP ( VBD be ) ( VP ( VBN activated ) ( , , ) ( SBAR ( IN though ) ( S ( NP ( DT the ) ( NN battery ) ) ( VP ( VBN needed ) ( S ( VP ( TO to ) ( VP ( VB be ) ( VP ( VBN charged ) ( PP ( IN for ) ( NP ( CD 4 ) ( NNS hours ) ) ) ) ) ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP I ) ) ',' ( VBD got ) ',' ( NP ( DT the ) ( NN package ) ) ',1
' ( ROOT ( S ( SBAR ( WHADVP ( WRB When ) ) ( S ( NP ( PRP I ) ) ( VP ( ADVP ( RB finally ) ) ( VBD got ) ( NP ( DT the ) ( NN package ) ) ( NP ( DT the ) ( JJ next ) ( NN day ) ) ) ) ) ( , , ) ( NP ( DT the ) ( NN phone ) ) ( VP ( VBD be ) ( VP ( VBN activated ) ( , , ) ( SBAR ( IN though ) ( S ( NP ( DT the ) ( NN battery ) ) ( VP ( VBN needed ) ( S ( VP ( TO to ) ( VP ( VB be ) ( VP ( VBN charged ) ( PP ( IN for ) ( NP ( CD 4 ) ( NNS hours ) ) ) ) ) ) ) ) ) ) ) ) ( . . ) ) ) ',' ( NP ( PRP I ) ) ',' ( VBD got ) ',' ( NP ( DT the ) ( JJ next ) ( NN day ) ) ',1
